,D1,D2,responses
2878,1113,14252,False
2879,1113,18214,False
2880,1113,428,False
2881,1114,456,False
2882,1114,19695,True
2883,1115,3606,False
2884,1115,8937,False
2885,1115,18589,False
2886,1116,7071,False
2887,1116,9500,False
2888,1116,14168,False
2889,1117,17314,True
2890,1117,16205,False
2891,1117,16741,False
2892,1118,21403,False
2893,1118,16988,False
2894,1118,18126,False
2895,1119,3471,True
2896,1119,9546,False
2897,1119,8227,False
2898,1120,21780,False
2899,1121,6017,False
2900,1121,14109,True
2901,1121,2173,True
2902,1122,8199,True
2903,1122,7762,False
2904,1122,12333,False
2905,1123,17358,False
2906,1123,18301,False
2907,1123,21640,False
2908,1124,1726,False
2909,1124,15647,False
2910,1124,15648,False
2911,1125,8267,False
2912,1125,18910,False
2913,1125,21794,False
2914,1126,14451,False
2915,1126,4451,True
2916,1126,12532,False
2917,1127,18215,True
2918,1128,17306,False
2919,1128,19199,True
2920,1128,5099,False
2921,1129,14565,False
2922,1129,8643,False
2923,1129,10606,False
2924,1130,16801,False
2925,1130,21144,True
2926,1130,21242,True
2927,1131,18044,True
2928,1131,11691,True
2929,1132,6743,True
2930,1132,18152,True
2931,1133,19010,False
2932,1134,8789,True
2933,1135,16969,False
2934,1135,12789,True
2935,1135,6749,True
2936,1136,16963,False
2937,1136,17383,True
2938,1136,813,False
2939,1137,8536,False
2940,1137,14437,False
2941,1137,4429,True
2942,1138,15,False
2943,1138,11034,False
2944,1138,9085,True
2945,1139,6724,False
2946,1139,8229,False
2947,1140,9097,True
2948,1140,5065,False
2949,1141,1284,False
2950,1141,9253,True
2951,1141,15216,False
2952,1142,14277,True
2953,1143,8792,False
2954,1143,1083,False
2955,1143,5027,False
2956,1144,18017,False
2957,1144,20724,False
2958,1144,9405,False
2959,1145,2867,True
2960,1145,2868,True
2961,1145,4787,True
2962,1146,19075,False
2963,1146,9730,False
2964,1146,19125,False
2965,1147,49,True
2966,1147,7506,False
2967,1148,17996,True
2968,1148,16756,True
2969,1148,5820,False
2970,1149,9481,True
2971,1149,13398,False
2972,1149,2693,True
2973,1150,4950,False
2974,1150,11483,False
2975,1150,11340,False
2976,1151,18330,True
2977,1151,16868,False
2978,1151,18317,False
2979,1152,6184,False
2980,1152,2763,False
2981,1152,12735,False
2982,1153,21973,False
2983,1153,7242,True
2984,1153,13245,True
2985,1154,9919,False
2986,1154,1288,False
2987,1154,15502,False
2988,1155,10921,False
2989,1155,10865,True
2990,1157,10146,False
2991,1157,8131,False
2992,1157,2836,False
2993,1158,3686,False
2994,1158,7672,False
2995,1158,5660,True
2996,1159,7073,False
2997,1159,13109,True
2998,1159,13760,False
2999,1162,16809,True
3000,1162,16958,True
3001,1162,19464,False
3002,1164,18130,False
3003,1164,92,False
3004,1164,17504,False
3005,1165,3695,False
3006,1165,8169,False
3007,1165,22003,True
3008,1166,3903,True
3009,1166,19158,False
3010,1166,21394,False
3011,1167,20812,True
3012,1167,18820,True
3013,1167,8422,False
3014,1168,20284,False
3015,1168,7713,False
3016,1168,12291,False
3017,1169,3320,False
3018,1169,15293,False
3019,1169,9326,True
3020,1170,4742,False
3021,1170,4128,False
3022,1170,8243,False
3023,1171,21251,True
3024,1171,7248,True
3025,1171,16356,True
3026,1172,224,True
3027,1172,16782,True
3028,1172,16647,False
3029,1173,2872,True
3030,1173,21569,False
3031,1173,8838,False
3032,1174,12311,False
3033,1174,8004,True
3034,1174,8006,False
3035,1175,12344,False
3036,1175,19245,True
3037,1175,14286,False
3038,1176,9432,True
3039,1176,17324,True
3040,1176,16382,False
3041,1177,20811,True
3042,1177,13412,True
3043,1177,17687,True
3044,1178,18153,True
3045,1178,20429,False
3046,1178,16598,False
3047,1179,3336,False
3048,1179,18053,False
3049,1180,4537,True
3050,1180,15734,True
3051,1180,2045,False
3052,1181,17146,False
3053,1181,16875,True
3054,1181,16566,False
3055,1182,8362,False
3056,1182,10803,False
3057,1182,2028,False
3058,1183,11287,False
3059,1183,11288,True
3060,1183,5260,False
3061,1184,6961,False
3062,1184,1019,False
3063,1184,10949,False
3064,1185,11039,True
3065,1185,14328,True
3066,1186,16092,True
3067,1186,9110,False
3068,1187,8527,False
3069,1187,5479,False
3070,1187,1525,False
3071,1188,19955,False
3072,1188,1177,False
3073,1188,20758,False
3074,1189,12728,False
3075,1189,2759,True
3076,1189,15776,False
3077,1190,10706,False
3078,1190,10707,False
3079,1190,15776,False
3080,1191,10387,False
3081,1191,12405,False
3082,1191,18960,False
3083,1192,12658,False
3084,1192,19382,False
3085,1192,5500,False
3086,1193,21925,False
3087,1193,5592,True
3088,1193,4493,False
3089,1194,14916,True
3090,1194,19312,False
3091,1195,15060,False
3092,1195,4251,False
3093,1195,5364,False
3094,1196,775,False
3095,1196,9473,False
3096,1196,10902,False
3097,1197,4814,False
3098,1197,8883,False
3099,1197,5932,False
3100,1198,14823,True
3101,1199,21788,False
3102,1199,4448,False
3103,1199,15196,False
3104,1200,159,True
3105,1200,3307,False
3106,1200,19354,True
3107,1201,2943,False
3108,1201,7778,False
3109,1201,17356,False
3110,1202,374,False
3111,1202,1216,False
3112,1202,8645,False
3113,1203,12215,False
3114,1203,3501,False
3115,1203,20402,False
3116,1204,2554,False
3117,1204,4187,False
3118,1204,5917,False
3119,1205,6342,False
3120,1205,8312,False
3121,1205,2421,False
3122,1207,17371,True
3123,1207,6898,True
3124,1207,4268,True
3125,1208,3254,False
3126,1208,18170,True
3127,1208,16935,True
3128,1209,16101,False
3129,1209,9717,True
3130,1209,2173,True
3131,1210,19821,False
3132,1210,3514,False
3133,1210,1324,True
3134,1211,17850,False
3135,1211,20310,True
3136,1211,20840,True
3137,1212,9545,False
3138,1212,21104,False
3139,1212,20105,False
3140,1213,16300,False
3141,1213,92,False
3142,1213,17504,False
3143,1214,2416,False
3144,1214,9924,False
3145,1216,910,False
3146,1216,8873,False
3147,1216,11786,False
3148,1217,1319,True
3149,1217,6087,False
3150,1217,19078,False
3151,1218,15298,False
3152,1218,5267,True
3153,1218,5269,False
3154,1219,7130,False
3155,1219,14406,True
3156,1219,5780,False
3157,1220,7679,False
3158,1220,11689,False
3159,1220,15632,True
3160,1221,3024,False
3161,1221,20783,False
3162,1221,9460,False
3163,1222,20677,False
3164,1222,12147,False
3165,1222,5828,False
3166,1223,15485,False
3167,1223,19343,False
3168,1223,7534,True
3169,1224,6031,True
3170,1224,20265,False
3171,1224,8070,True
3172,1225,15994,False
3173,1225,12059,False
3174,1225,4044,True
3175,1226,19194,False
3176,1226,11499,True
3177,1226,5477,False
3178,1227,11496,True
3179,1227,5474,True
3180,1227,13478,False
3181,1228,19194,False
3182,1228,11499,False
3183,1228,5477,True
3184,1229,5842,True
3185,1229,10854,True
3186,1229,18800,False
3187,1230,8732,False
3188,1230,4667,False
3189,1230,4668,False
3190,1231,8143,False
3191,1231,4002,False
3192,1231,1979,False
3193,1232,15891,False
3194,1232,5938,False
3195,1232,22057,False
3196,1233,12407,True
3197,1233,18428,False
3198,1234,11748,False
3199,1234,21576,False
3200,1234,13111,False
3201,1235,617,False
3202,1235,14157,False
3203,1236,7615,True
3204,1236,17650,False
3205,1236,17055,True
3206,1237,1261,True
3207,1237,19552,False
3208,1237,6974,False
3209,1238,19659,False
3210,1238,21089,False
3211,1239,5911,False
3212,1239,20288,False
3213,1239,4100,False
3214,1240,1303,True
3215,1240,7226,False
3216,1240,21840,False
3217,1241,17234,True
3218,1241,18557,True
3219,1241,18558,True
3220,1242,20348,False
3221,1242,2465,True
3222,1242,11077,True
3223,1243,6070,False
3224,1243,3779,False
3225,1243,17111,False
3226,1244,10288,False
3227,1244,9570,False
3228,1244,19021,False
3229,1245,12466,False
3230,1245,5514,False
3231,1245,21743,False
3232,1246,4848,False
3233,1246,17191,True
3234,1246,21594,True
3235,1247,7400,False
3236,1247,10001,False
3237,1247,11379,False
3238,1248,17354,True
3239,1248,16298,True
3240,1248,16894,False
3241,1249,2296,False
3242,1249,10258,False
3243,1249,7988,False
3244,1250,12360,False
3245,1250,10361,False
3246,1250,20802,False
3247,1251,2073,True
3248,1251,13511,False
3249,1251,11518,False
3250,1252,5958,False
3251,1252,5959,False
3252,1252,18822,False
3253,1253,6040,False
3254,1253,18335,True
3255,1254,18038,True
3256,1254,10517,False
3257,1254,17392,True
3258,1255,9047,False
3259,1255,13002,False
3260,1255,2864,False
3261,1256,20411,True
3262,1256,14572,False
3263,1256,12654,False
3264,1257,21043,False
3265,1257,17301,False
3266,1257,14687,False
3267,1258,21936,True
3268,1258,18269,False
3269,1259,14578,False
3270,1259,20702,False
3271,1259,15079,False
3272,1261,4230,False
3273,1261,8266,True
3274,1261,4229,False
3275,1262,20118,False
3276,1262,2762,False
3277,1262,12734,True
3278,1263,21792,False
3279,1263,22051,True
3280,1266,19210,False
3281,1266,4232,False
3282,1266,7980,False
3283,1267,5886,False
3284,1267,7984,True
3285,1267,17204,False
3286,1268,12486,False
3287,1268,4380,False
3288,1268,20274,True
3289,1269,14276,True
3290,1269,18957,False
3291,1269,19506,False
3292,1270,16153,False
3293,1270,9300,True
3294,1270,6685,False
3295,1271,10567,False
3296,1271,8442,True
3297,1271,7410,False
3298,1272,13324,False
3299,1272,16156,False
3300,1272,9205,False
3301,1275,14750,False
3302,1275,2836,False
3303,1275,20249,False
3304,1276,11831,False
3305,1276,6024,False
3306,1276,19353,False
3307,1277,3441,False
3308,1277,940,True
3309,1277,13400,False
3310,1278,1518,False
3311,1278,15434,False
3312,1278,21758,False
3313,1279,17437,True
3314,1279,17766,True
3315,1279,10454,False
3316,1280,14033,False
3317,1280,17949,True
3318,1280,7637,True
3319,1281,10696,False
3320,1281,11377,False
3321,1281,508,False
3322,1282,2479,False
3323,1282,1240,False
3324,1282,13212,False
3325,1283,8633,False
3326,1283,5681,False
3327,1283,10934,False
3328,1284,13307,False
3329,1284,9322,True
3330,1284,21065,True
3331,1285,18346,False
3332,1285,17404,False
3333,1285,7806,False
3334,1286,13899,False
3335,1286,16839,True
3336,1286,16535,True
3337,1287,15033,True
3338,1287,16458,True
3339,1287,17327,True
3340,1288,11519,False
3341,1288,8477,False
3342,1288,17120,False
3343,1289,9921,False
3344,1289,19167,False
3345,1289,428,False
3346,1290,8239,True
3347,1290,2272,False
3348,1290,8257,False
3349,1291,17829,True
3350,1291,19085,False
3351,1291,6555,False
3352,1292,18602,False
3353,1292,9476,False
3354,1292,21178,True
3355,1293,8344,False
3356,1293,1824,False
3357,1293,14264,True
3358,1294,11988,False
3359,1294,14247,False
3360,1294,13944,True
3361,1295,10442,False
3362,1295,16920,False
3363,1295,6405,True
3364,1296,21590,False
3365,1296,17301,False
3366,1296,820,True
3367,1297,15297,False
3368,1297,3327,False
3369,1297,11293,False
3370,1298,8455,True
3371,1298,12883,False
3372,1298,19922,True
3373,1299,21991,False
3374,1299,15462,True
3375,1299,14223,False
3376,1300,16763,True
3377,1300,17894,False
3378,1300,21634,False
3379,1301,20195,False
3380,1301,5233,False
3381,1301,1653,False
3382,1302,7784,False
3383,1302,14636,False
3384,1302,21080,False
3385,1303,3024,False
3386,1303,16173,True
3387,1303,9460,False
3388,1304,18635,False
3389,1304,9821,False
3390,1304,10473,True
3391,1305,12560,False
3392,1305,8409,False
3393,1305,2558,False
3394,1306,16161,False
3395,1306,16837,True
3396,1306,17934,False
3397,1307,5913,False
3398,1307,15766,False
3399,1307,3908,False
3400,1308,11377,False
3401,1308,508,False
3402,1309,7914,False
3403,1309,3914,False
3404,1309,2411,False
3405,1310,13116,False
3406,1310,11532,False
3407,1310,14919,False
3408,1311,3097,False
3409,1311,8523,False
3410,1311,12995,False
3411,1312,19025,False
3412,1312,4604,False
3413,1312,12671,False
3414,1313,4774,False
3415,1313,11025,False
3416,1313,9877,False
3417,1314,4647,True
3418,1314,9537,False
3419,1314,10668,False
3420,1315,7783,False
3421,1315,15122,False
3422,1315,21112,True
3423,1317,11368,False
3424,1317,11370,False
3425,1317,21737,False
3426,1318,20110,False
3427,1318,22064,False
3428,1318,1501,False
3429,1319,8282,False
3430,1319,5811,False
3431,1319,18696,False
3432,1320,887,False
3433,1320,9171,False
3434,1320,884,True
3435,1321,13104,False
3436,1321,256,False
3437,1321,15062,False
3438,1322,10330,True
3439,1322,6626,False
3440,1322,14580,False
3441,1324,912,False
3442,1325,3081,False
3443,1325,10507,True
3444,1325,10508,False
3445,1326,4110,False
3446,1326,4901,False
3447,1326,7494,False
3448,1327,5822,False
3449,1327,8425,False
3450,1327,19590,False
3451,1328,19502,False
3452,1328,13748,False
3453,1329,21135,False
3454,1330,14897,False
3455,1330,13617,False
3456,1330,14895,False
3457,1331,14465,False
3458,1331,7514,False
3459,1331,8283,False
3460,1332,559,False
3461,1332,6466,False
3462,1333,401,False
3463,1334,8617,False
3464,1334,19791,False
3465,1334,19514,True
3466,1335,7201,False
3467,1335,13949,False
3468,1335,10422,False
3469,1336,11951,False
3470,1336,17106,False
3471,1336,7010,False
3472,1337,1872,False
3473,1337,20014,True
3474,1337,15773,False
3475,1338,18181,False
3476,1338,17543,True
3477,1339,17538,False
3478,1339,7883,False
3479,1339,21272,False
3480,1340,2503,False
3481,1340,8478,False
3482,1340,8496,True
3483,1341,8359,False
3484,1341,13047,False
3485,1341,21058,False
3486,1342,9327,True
3487,1342,7323,True
3488,1342,21065,False
3489,1343,17200,False
3490,1344,15709,False
3491,1344,15096,False
3492,1345,14257,True
3493,1345,8932,False
3494,1345,20145,False
3495,1346,9103,False
3496,1346,3431,False
3497,1346,10885,False
3498,1347,16412,False
3499,1347,21697,False
3500,1347,1249,False
3501,1348,4578,False
3502,1348,2538,False
3503,1348,12647,False
3504,1349,12191,True
3505,1349,3703,False
3506,1349,4659,False
3507,1350,7999,False
3508,1350,11873,False
3509,1350,11983,False
3510,1351,16547,False
3511,1351,20200,False
3512,1351,18528,False
3513,1352,5070,False
3514,1352,20893,False
3515,1352,4123,False
3516,1353,12866,True
3517,1353,6819,True
3518,1353,880,False
3519,1354,11519,False
3520,1354,18778,False
3521,1354,4314,True
3522,1355,559,False
3523,1355,6466,False
3524,1355,8533,False
3525,1356,5992,False
3526,1356,12026,False
3527,1356,11269,True
3528,1357,20419,False
3529,1357,7193,True
3530,1357,19432,False
3531,1358,20388,True
3532,1358,19805,False
3533,1358,20559,False
3534,1359,1903,False
3535,1359,9409,False
3536,1359,21077,True
3537,1360,4911,False
3538,1360,994,False
3539,1360,6925,False
3540,1362,1335,False
3541,1362,17388,True
3542,1363,13715,False
3543,1363,11756,True
3544,1363,11757,False
3545,1364,14116,False
3546,1364,6411,False
3547,1364,5508,False
3548,1365,8391,False
3549,1365,18874,True
3550,1365,18372,True
3551,1366,5955,False
3552,1366,7997,False
3553,1366,16112,False
3554,1367,13612,False
3555,1367,15590,False
3556,1367,12146,False
3557,1368,20341,False
3558,1368,12442,True
3559,1368,17063,False
3560,1369,18872,True
3561,1369,10458,False
3562,1369,14864,True
3563,1370,14017,False
3564,1370,19896,False
3565,1370,5172,True
3566,1371,21182,False
3567,1371,20601,False
3568,1371,15864,True
3569,1373,7632,False
3570,1373,5644,False
3571,1373,19772,False
3572,1374,2455,False
3573,1374,976,False
3574,1374,8606,False
3575,1375,12103,False
3576,1375,7071,False
3577,1375,5813,False
3578,1376,14161,False
3579,1376,22036,False
3580,1376,21687,False
3581,1377,12161,True
3582,1377,11802,True
3583,1377,12229,False
3584,1379,3974,False
3585,1379,13949,False
3586,1379,15941,False
3587,1380,8277,False
3588,1380,20890,True
3589,1381,13305,False
3590,1383,2946,False
3591,1383,9224,False
3592,1383,20188,False
3593,1384,15299,False
3594,1384,9325,False
3595,1384,1341,False
3596,1385,17913,False
3597,1385,17914,True
3598,1385,17536,True
3599,1386,9175,False
3600,1386,5852,False
3601,1386,16760,True
3602,1387,2119,False
3603,1387,7497,False
3604,1387,2667,True
3605,1388,13890,False
3606,1388,11930,False
3607,1388,9973,False
3608,1389,20593,False
3609,1390,3574,False
3610,1390,15530,True
3611,1390,4562,False
3612,1391,20643,False
3613,1391,2976,False
3614,1391,16451,False
3615,1392,12486,False
3616,1392,14382,False
3617,1392,20274,True
3618,1393,16857,True
3619,1393,18380,True
3620,1393,16336,True
3621,1394,13530,True
3622,1394,14811,False
3623,1394,10852,False
3624,1395,3772,False
3625,1395,13470,False
3626,1395,14207,False
3627,1396,2438,True
3628,1396,9954,False
3629,1396,19426,False
3630,1397,20805,False
3631,1397,10588,False
3632,1397,16022,False
3633,1398,14988,False
3634,1398,4586,False
3635,1398,10620,False
3636,1399,22039,False
3637,1399,976,False
3638,1399,18707,True
3639,1400,21677,False
3640,1400,14943,False
3641,1400,18727,False
3642,1401,13897,False
3643,1401,7229,False
3644,1402,20183,True
3645,1402,21400,False
3646,1402,10190,False
3647,1403,21315,True
3648,1403,12344,True
3649,1403,14286,True
3650,1404,12267,False
3651,1404,20607,False
3652,1404,363,False
3653,1405,11929,False
3654,1405,7548,False
3655,1405,14894,True
3656,1406,17354,True
3657,1406,16894,False
3658,1406,12301,True
3659,1407,16042,True
3660,1407,21856,True
3661,1407,5419,False
3662,1408,3775,False
3663,1408,18494,True
3664,1408,9829,True
3665,1409,9714,False
3666,1409,20200,False
3667,1410,17561,False
3668,1410,17433,False
3669,1410,11421,True
3670,1411,2928,False
3671,1411,11556,False
3672,1411,4893,False
3673,1412,16818,True
3674,1413,8826,False
3675,1413,8235,False
3676,1413,2788,False
3677,1414,11939,True
3678,1414,2485,False
3679,1415,20628,False
3680,1415,6344,False
3681,1415,21232,False
3682,1416,3798,False
3683,1416,1918,False
3684,1416,21584,False
3685,1417,21251,True
3686,1417,7248,True
3687,1417,16356,True
3688,1418,8791,False
3689,1418,14715,False
3690,1418,16896,False
3691,1419,14257,False
3692,1419,256,True
3693,1419,20145,True
3694,1420,17040,False
3695,1421,9291,False
3696,1422,12306,False
3697,1422,20879,True
3698,1422,5956,False
3699,1423,9727,False
3700,1423,1730,True
3701,1423,7699,True
3702,1424,8192,True
3703,1424,2225,False
3704,1424,14148,True
3705,1425,14644,True
3706,1425,2754,False
3707,1426,760,False
3708,1426,6690,True
3709,1426,10692,True
3710,1427,9222,False
3711,1427,8706,False
3712,1427,16928,False
3713,1428,8251,False
3714,1428,13119,False
3715,1429,8537,False
3716,1429,21550,False
3717,1429,12510,False
3718,1430,15354,False
3719,1430,11656,False
3720,1430,3393,False
3721,1431,3601,False
3722,1431,21615,False
3723,1431,17868,False
3724,1432,17073,True
3725,1432,6230,True
3726,1432,15580,False
3727,1433,12143,False
3728,1433,11590,False
3729,1434,6705,True
3730,1434,8485,False
3731,1435,9330,False
3732,1435,7324,True
3733,1435,21978,False
3734,1436,11775,False
3735,1436,12442,False
3736,1436,14944,False
3737,1437,17169,False
3738,1437,5472,False
3739,1437,7491,False
3740,1438,10840,False
3741,1438,20863,False
3742,1438,11012,False
3743,1439,7607,False
3744,1439,8636,False
3745,1439,1636,True
3746,1440,18699,False
3747,1440,3578,False
3748,1441,9306,True
3749,1441,21063,False
3750,1441,15284,True
3751,1442,945,False
3752,1442,4338,True
3753,1442,4842,False
3754,1443,20665,False
3755,1443,12276,False
3756,1443,4244,False
3757,1445,17121,False
3758,1445,7000,False
3759,1446,6258,False
3760,1447,10439,False
3761,1447,20956,False
3762,1447,2445,False
3763,1448,3959,False
3764,1448,17628,False
3765,1448,7902,True
3766,1449,4086,False
3767,1449,16061,False
3768,1449,15199,False
3769,1450,20772,False
3770,1450,21976,False
3771,1450,3290,False
3772,1451,4719,False
3773,1451,14173,False
3774,1451,4379,False
3775,1452,13937,False
3776,1452,18216,True
3777,1452,19682,False
3778,1453,15081,False
3779,1453,19287,False
3780,1453,18880,False
3781,1454,5054,False
3782,1454,10760,True
3783,1454,18120,False
3784,1455,17323,True
3785,1455,12036,False
3786,1455,14080,True
3787,1456,18332,False
3788,1456,18109,False
3789,1456,18231,True
3790,1457,111,False
3791,1457,8346,True
3792,1457,20695,False
3793,1458,9802,False
3794,1458,1795,False
3795,1458,16055,False
3796,1459,20526,True
3797,1459,12118,True
3798,1459,19650,False
3799,1460,14498,True
3800,1460,18957,False
3801,1460,20377,True
3802,1461,2407,False
3803,1461,15748,True
3804,1461,13751,True
3805,1462,18169,False
3806,1462,17412,True
3807,1462,16833,True
3808,1463,5886,False
3809,1463,8244,True
3810,1463,2261,True
3811,1464,11046,True
3812,1464,19825,True
3813,1464,20434,True
3814,1465,15921,False
3815,1465,6802,True
3816,1465,11035,False
3817,1466,10065,True
3818,1466,15575,True
3819,1466,13592,True
3820,1467,6088,True
3821,1467,16059,True
3822,1467,11532,False
3823,1468,933,False
3824,1468,9996,False
3825,1468,2293,False
3826,1469,11684,False
3827,1469,20194,False
3828,1471,5187,False
3829,1471,19736,False
3830,1471,597,False
3831,1472,21821,False
3832,1472,21014,False
3833,1472,14838,False
3834,1473,17123,False
3835,1473,3248,False
3836,1473,3250,True
3837,1474,5337,False
3838,1474,7867,False
3839,1474,3961,True
3840,1475,2678,False
3841,1475,8650,True
3842,1475,10764,False
3843,1476,15040,False
3844,1476,11083,True
3845,1476,19321,False
3846,1477,6614,False
3847,1477,2432,True
3848,1477,10621,False
3849,1478,1766,False
3850,1478,12072,False
3851,1478,15680,False
3852,1479,14308,False
3853,1479,16589,False
3854,1479,12374,False
3855,1480,3870,False
3856,1480,1146,False
3857,1480,9124,False
3858,1481,12072,False
3859,1481,4162,False
3860,1481,16118,False
3861,1482,6503,True
3862,1482,21436,False
3863,1482,8566,True
3864,1483,16953,False
3865,1483,1571,False
3866,1483,15495,False
3867,1484,15558,True
3868,1484,12493,False
3869,1484,21490,True
3870,1485,2166,False
3871,1485,1375,False
3872,1485,5589,False
3873,1486,6203,False
3874,1486,19950,False
3875,1486,13414,False
3876,1487,21699,True
3877,1487,21701,False
3878,1487,3573,False
3879,1488,16396,False
3880,1488,18518,False
3881,1488,2277,False
3882,1489,17080,True
3883,1489,2077,True
3884,1490,8056,False
3885,1490,12049,False
3886,1490,15302,False
3887,1491,8053,False
3888,1491,17124,True
3889,1491,11357,False
3890,1492,11993,False
3891,1492,3145,False
3892,1492,13899,False
3893,1493,11392,True
3894,1493,21342,True
3895,1493,4625,False
3896,1494,20997,False
3897,1495,8821,False
3898,1497,8471,True
3899,1497,19130,False
3900,1497,652,False
3901,1498,14930,False
3902,1498,5191,False
3903,1498,5234,False
3904,1499,21803,True
3905,1499,17732,True
3906,1499,4637,True
3907,1500,21436,False
3908,1500,18564,True
3909,1500,17007,True
3910,1501,3095,False
3911,1501,20784,False
3912,1501,5285,False
3913,1503,6809,False
3914,1503,17164,True
3915,1503,17060,False
3916,1504,15468,False
3917,1504,15470,False
3918,1504,4817,False
3919,1505,12090,False
3920,1505,4082,False
3921,1505,13383,False
3922,1506,17249,True
3923,1506,16978,True
3924,1506,16666,True
3925,1507,760,True
3926,1507,6690,True
3927,1507,14635,False
3928,1508,8617,False
3929,1508,19791,False
3930,1508,19514,True
3931,1509,2890,False
3932,1509,9332,False
3933,1509,4803,False
3934,1510,19042,True
3935,1510,2634,False
3936,1510,10644,False
3937,1511,4519,True
3938,1511,21680,False
3939,1511,4517,False
3940,1512,20844,True
3941,1512,21053,False
3942,1512,20199,False
3943,1513,1591,True
3944,1513,1592,True
3945,1513,7556,True
3946,1514,14498,False
3947,1514,18957,False
3948,1514,20377,False
3949,1515,10224,True
3950,1515,4251,False
3951,1515,5364,False
3952,1516,4792,True
3953,1516,14374,False
3954,1516,888,True
3955,1518,15579,True
3956,1518,10378,False
3957,1518,10377,False
3958,1519,19025,False
3959,1519,3574,False
3960,1519,2477,False
3961,1520,8559,False
3962,1520,13546,True
3963,1520,14923,False
3964,1521,16945,False
3965,1521,2385,False
3966,1521,12222,False
3967,1522,21029,True
3968,1522,1025,False
3969,1522,4516,False
3970,1523,14194,False
3971,1523,19003,False
3972,1523,6696,False
3973,1524,5761,False
3974,1524,12028,False
3975,1524,9830,False
3976,1525,19435,False
3977,1525,18261,False
3978,1525,5861,False
3979,1526,3336,False
3980,1526,18053,False
3981,1527,8672,False
3982,1527,721,False
3983,1527,7691,False
3984,1528,21501,False
3985,1528,16916,True
3986,1528,811,True
3987,1530,21644,False
3988,1530,19143,False
3989,1530,12831,True
3990,1531,17433,True
3991,1531,16547,True
3992,1531,9028,False
3993,1532,16569,False
3994,1532,9800,False
3995,1532,12664,False
3996,1533,3552,False
3997,1533,7066,False
3998,1534,5038,False
3999,1534,1090,True
4000,1534,7055,False
4001,1535,18702,False
4002,1535,14303,False
4003,1535,13135,False
4004,1536,12098,True
4005,1536,1988,False
4006,1536,9374,False
4007,1537,3702,False
4008,1537,9329,False
4009,1537,8170,True
4010,1538,1017,False
4011,1538,15456,False
4012,1538,18120,False
4013,1539,14722,False
4014,1539,4754,True
4015,1539,4756,False
4016,1541,4055,False
4017,1541,21007,False
4018,1541,2988,False
4019,1542,10127,False
4020,1542,7371,False
4021,1542,18263,False
4022,1543,18629,False
4023,1543,2397,False
4024,1543,6413,False
4025,1544,19171,False
4026,1544,15260,False
4027,1544,12315,False
4028,1545,7913,False
4029,1545,21374,False
4030,1545,19272,False
4031,1546,4718,False
4032,1546,14674,False
4033,1546,2802,False
4034,1547,8871,False
4035,1547,8872,False
4036,1547,20285,False
4037,1548,14441,False
4038,1548,9072,False
4039,1548,15040,False
4040,1549,20212,False
4041,1549,21544,True
4042,1549,12526,True
4043,1550,11326,True
4044,1551,8511,False
4045,1551,6893,True
4046,1551,7854,True
4047,1552,13450,True
4048,1552,9490,False
4049,1552,9156,True
4050,1553,11665,False
4051,1553,18628,False
4052,1553,2034,False
4053,1554,21140,False
4054,1554,19640,False
4055,1554,5444,False
4056,1557,20259,False
4057,1557,13708,False
4058,1558,10615,False
4059,1558,4508,False
4060,1558,5957,False
4061,1559,4166,True
4062,1559,16655,True
4063,1559,14553,True
4064,1560,19669,True
4065,1560,11858,False
4066,1560,20743,False
4067,1561,7626,False
4068,1561,6235,False
4069,1561,17048,False
4070,1562,12169,False
4071,1562,6473,False
4072,1562,19769,False
4073,1563,430,True
4074,1563,2374,False
4075,1563,8362,True
4076,1564,6914,True
4077,1564,1061,False
4078,1565,21077,False
4079,1565,4689,False
4080,1565,21962,True
4081,1566,16049,True
4082,1566,15426,False
4083,1566,16047,False
4084,1567,1816,False
4085,1567,20928,False
4086,1567,15736,False
4087,1568,15033,True
4088,1568,21036,True
4089,1568,21174,False
4090,1569,21393,True
4091,1570,10227,False
4092,1570,19039,False
4093,1570,4373,False
4094,1571,14949,True
4095,1571,8780,True
4096,1571,16728,False
4097,1572,2638,False
4098,1572,12195,False
4099,1572,2229,False
4100,1573,5415,True
4101,1573,3803,True
4102,1573,13416,True
4103,1574,13362,False
4104,1574,20460,True
4105,1574,11837,True
4106,1575,4320,False
4107,1575,12361,False
4108,1576,8556,False
4109,1576,459,False
4110,1576,20338,False
4111,1577,21525,True
4112,1577,13540,True
4113,1577,7565,True
4114,1578,3323,True
4115,1578,3324,False
4116,1578,3325,False
4117,1579,3137,False
4118,1579,9484,False
4119,1579,11460,True
4120,1580,8232,False
4121,1580,14548,True
4122,1580,15798,False
4123,1581,3803,False
4124,1581,14155,False
4125,1581,5211,False
4126,1582,2923,False
4127,1582,19841,False
4128,1582,19024,True
4129,1583,10002,True
4130,1583,5941,False
4131,1583,15144,False
4132,1584,4046,False
4133,1584,1695,False
4134,1584,20535,False
4135,1585,16029,False
4136,1587,1892,False
4137,1587,13660,False
4138,1587,19425,False
4139,1589,20790,False
4140,1589,7435,False
4141,1589,2645,True
4142,1590,16049,False
4143,1590,15426,False
4144,1590,16047,False
4145,1591,14746,True
4146,1591,17447,True
4147,1591,3205,True
4148,1592,16658,False
4149,1592,267,False
4150,1592,468,False
4151,1593,20295,False
4152,1593,3836,False
